variable_id,mz,rt,bl20210902_10,bl20210902_11,bl20210902_13,bl20210902_14,bl20210902_26,bl20210902_27,bl20210902_29,bl20210902_30,bl20210902_31,bl20210902_32,bl20210902_33,bl20210902_34,bl20210902_35,bl20210902_36,bl20210902_4,bl20210902_5,bl20210902_6,bl20210902_7,bl20210902_8,bl20210902_9,bl20210902_15,bl20210902_16,bl20210902_17,bl20210902_18,bl20210902_19,bl20210902_20,bl20210902_22,bl20210902_23,bl20210902_24,bl20210902_25,bl20210902_12,bl20210902_21,bl20210902_28,bl20210902_3,bl20210902_37,bl20210902_38
M261T19_3_POS,261.3993348661565,18.81540584564209,76779.2753474872,70439.37719718891,52479.28213312755,51346.88431953223,NA,NA,NA,71281.8901193206,NA,72389.63241092021,64300.35751514099,49747.01644993512,49720.345117440564,56297.71922348888,NA,NA,NA,NA,NA,NA,10095.015495534544,12657.424332239807,NA,8721.904085272434,9760.703169130782,70448.03124809373,74343.82112582709,64101.290949042304,63563.551321186125,59761.772751547964,64389.44403875426,NA,NA,NA,45170.52796950624,47388.84160555307
M262T319_POS,262.0855281019602,319.34910583496094,NA,57250.104904208165,68307.90537644684,76744.4357822309,NA,NA,NA,63871.07834711902,NA,NA,NA,NA,NA,NA,93476.18034233799,66961.05531679733,81641.208681464,77425.42640036096,80000.87254590483,148786.62473385362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91840.90703723463,NA,NA,100911.15258784377,71137.3920191905,75545.17837840371
M262T19_1_POS,262.1126621685113,18.95710563659668,573823.9387144466,554997.5002114938,497775.4029248666,481476.33354087744,173870.58633144063,197720.8479212937,191066.7303616457,567740.7912995289,175366.63718239448,571374.8055463872,530081.5734623702,493687.90932825016,507679.35542328784,513225.2630982276,182191.5829824572,215195.42866581798,215657.06712484712,NA,211046.171645371,NA,245099.2133752381,262445.99917883787,97590.90787548583,233197.00204104133,249352.3380297006,566471.1963479018,595031.9722061022,559765.8296580543,549416.126801816,521421.01137234183,544834.3762189096,NA,172017.02003350615,430892.2941345931,498111.85456467175,499104.91223429004
M262T27_POS,262.14892884929776,26.7112398147583,631926.2713134947,530613.8636769389,667621.7529444041,NA,NA,NA,173847.5188620379,416462.1256004653,NA,NA,630271.0023673561,NA,NA,NA,NA,246721.00818626749,NA,NA,NA,NA,NA,163664.01435299174,NA,NA,503622.7451696652,NA,NA,NA,NA,NA,440732.1186572776,NA,NA,NA,390675.0673821537,400859.2347449258
M262T19_2_POS,262.27838134765625,18.97793960571289,25806.61049190477,25106.184457018706,18612.86423400373,18442.76744962662,NA,NA,NA,26271.260461735368,NA,27643.593401348033,24770.30495386706,18577.650112449934,17348.904063415743,21828.35372767189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29122.07869777724,26442.933567200074,23655.96687105913,24284.22678796009,24074.52412942932,23719.799084838356,22044.91904448784,NA,NA,15738.230654658053,17767.09648830426
M263T108_POS,263.0937851196131,108.43675994873047,NA,16842.989622458033,14538.857825766509,11917.320614474997,NA,NA,NA,16637.05507273279,NA,NA,12208.788414023244,NA,13311.078135827891,NA,NA,NA,NA,NA,NA,18704.155184420983,5957.8265242785565,NA,NA,NA,NA,NA,NA,NA,13466.736958412706,NA,18795.882752260593,17528.403691802392,NA,16181.444634793186,NA,NA
M263T320_POS,263.0903990537879,319.6619873046875,NA,NA,NA,12039.99800852376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9300.64972486643,NA,NA,NA,15476.60958664288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8295.427588579592,NA,10007.029390324127,10007.314468888553,9061.731294865036
M263T19_POS,263.1072109774526,18.741621017456055,340181.5749584999,346047.1568745223,279249.2432240827,227101.56917342532,67259.89734130571,85423.59235662698,80583.91614137588,341926.0619715662,76332.53691987047,357323.80970403546,318095.7930920439,266966.3315208012,270911.39300253463,315433.3375647387,NA,91785.32093977007,88727.73616520989,NA,87856.28444291673,NA,106636.9014508452,146327.50728556575,36281.20662966427,104794.01799310498,107478.17147276136,263326.74316310976,276796.6622980913,260139.89648546427,254426.76855346898,339691.98818159336,256433.01308233707,NA,81377.1424211495,NA,283262.41736573377,279791.5657638559
M263T185_POS,263.12074131316064,184.5518035888672,41408.537415054794,173695.05172383567,138785.73274256504,137843.7274172202,5069.918627152016,NA,4356.987190261213,158690.743088636,NA,158605.61668422283,140580.2004848915,NA,134393.01481193613,NA,7176.250991798964,6904.535833109472,4877.043092868988,6333.271314344385,NA,147781.25213736534,47422.65268792371,47051.13159756087,NA,49744.20834458575,52936.57396201006,134050.38840391947,138678.9050555466,151068.01490808677,133570.07297080726,NA,155203.4966162876,155685.2706691851,NA,146345.45412179604,144143.7922663978,138940.03381578374
M263T14_POS,263.16720094873847,13.749156951904297,275626.5443420654,256230.41131230374,275531.15086733253,288857.3545686132,NA,NA,NA,290800.4680344253,NA,270042.1151396038,299333.28288520913,185422.27702809896,239215.17810260277,243307.21043090997,NA,NA,NA,NA,NA,341391.712308504,52911.03137476906,57359.75707467595,NA,55270.57258222109,59986.15497121862,351644.1709169868,343051.5150610901,304207.2091478474,338489.6583776199,317982.91467346635,282702.3964281673,299075.5855650123,NA,NA,258317.19112339005,256059.00686044042
M264T180_POS,264.10325059542436,179.95965576171875,NA,18077.895369557136,NA,12628.63888416461,NA,NA,NA,14065.456726251368,NA,13404.917314437364,12681.164137278827,NA,13854.324523918141,NA,NA,NA,NA,NA,NA,14461.359677104578,5488.563108374514,4816.721391666477,NA,NA,4905.456848131829,NA,12813.815758893312,11451.88826951954,12532.695711423159,NA,13736.571777433033,14074.003435404476,NA,13583.995473835825,14963.550177345292,13122.306473095323
M264T184_POS,264.12387978351177,184.4434814453125,13251.085434501167,14164.021751481147,13504.554902587892,12924.719657062837,NA,NA,NA,15778.02040932783,NA,14267.585724696588,12129.226768405715,8532.204294184556,11778.699340963925,11400.615315075704,NA,NA,NA,NA,NA,15006.104694124078,4875.1621033255115,NA,NA,4621.675733854253,4815.609016403476,12173.557128817916,13462.8920326762,13117.016543543608,13671.5600108402,11210.701285819772,15352.64592977393,13699.967765708696,NA,14020.980511716234,14035.386402325765,14636.651047494484
M264T105_POS,264.12359782075004,104.74063873291016,540266.5008287998,431869.2138350114,414173.52965386276,377139.9453626208,15805.576121767725,6791.882414142813,NA,304219.91671171976,NA,272558.7195024237,387119.321613934,91727.13084659449,188266.23870409993,157653.97236785796,NA,NA,NA,NA,9021.15653924403,240342.4195312069,216691.14165503814,147521.16825789277,NA,280690.740999327,309033.60538980167,221951.35852867944,201009.68565670386,279422.2310601792,222857.62322951324,243708.41320414632,343504.92924135085,317835.72039326484,NA,NA,255458.45439435678,255391.3265627464
M265T630_POS,264.8861685054827,630.3888854980469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2437.45383349887,3196.200302665912,1483.5091281095908,1742.4549997889414
M265T191_POS,265.1160215746304,190.62747955322266,NA,11033.956557710495,NA,NA,NA,NA,NA,9402.152123553,NA,NA,7646.853088846308,NA,6643.69985289582,NA,NA,NA,NA,NA,NA,5841.06630463518,NA,NA,NA,NA,2661.2245178563253,8537.5347346823,9822.208247502067,1605.8902645157796,1712.89135858538,NA,8740.312194871995,8261.932496998894,NA,7627.691789528422,NA,9062.765070911757
M265T105_POS,265.12348023037976,104.53038024902344,NA,NA,25644.369628240052,26945.576225827503,NA,NA,NA,16633.03497549706,NA,NA,31669.86392281089,NA,NA,NA,NA,NA,NA,NA,NA,9778.27198829003,20207.385010360053,NA,NA,24025.57832706945,19836.34861624674,NA,NA,17438.844733387137,21092.760645139006,NA,30944.53503433613,22354.986016200466,NA,24754.63867677017,17596.48001411768,17409.27274024123
M266T218_POS,266.10142509232895,218.49668884277344,NA,17528.466061639065,10455.695875286538,NA,NA,NA,NA,22880.22990111311,NA,28762.19507238433,NA,NA,17522.178302954548,23752.46897768942,NA,NA,NA,NA,NA,NA,3057.847031621325,2894.0006714181286,NA,5201.58870141124,5320.330707111872,30385.415811455,33157.110565599054,32188.32916261641,33348.73628618259,NA,22590.95254892288,21958.51502877896,NA,20599.08624738918,21501.061624403133,NA
M267T228_1_POS,266.54729459283885,228.25757884980436,NA,20226.024089774714,21291.31132932269,18778.32309165374,NA,NA,NA,18904.147467659826,2144.605050081068,NA,15626.282215075367,NA,NA,6806.060881359706,NA,NA,6417.847370689861,6299.656715373515,4874.584503835699,27375.118712978394,NA,13741.195810291825,NA,8997.209983583418,NA,19159.967835553332,24074.17068468412,24738.288396328433,26018.390293172593,NA,24783.593258703753,21849.818929817033,NA,18260.660345452827,16892.216639185168,17057.367546578236
M267T228_2_POS,267.04969268246793,227.84146118164062,NA,NA,3589.198081963401,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678.3573341584433,NA,NA,NA,NA,NA,NA,NA,NA,3217.0976851312507,NA,NA,NA,NA,NA,5637.310411958539,NA,NA,NA,4421.092204565704,NA,5508.410893309077,3305.1253751862937,NA
M267T484_POS,267.26641845703125,483.5749816894531,2734.7346362096896,NA,NA,NA,NA,17698.53354890849,35551.924664856226,NA,23541.512962920406,2199.774761201233,NA,NA,NA,NA,31676.921410080937,35467.30269356661,27947.702040078242,16919.748191843522,15070.230789126486,NA,46540.76670879617,79220.81433855105,NA,NA,6285.812653589637,NA,2398.841024626137,NA,NA,NA,NA,2926.8586731069026,17261.85454556049,3877.115364098727,NA,NA
M268T366_1_POS,267.64749123860844,366.01598739624,111009.52076133988,147817.5072670844,73527.84673396919,54489.79029748705,16134.050392239167,18323.18784713016,16437.58403464341,113980.52406329887,24153.49880815379,26081.33691789213,49395.89377210559,59104.08611279264,46860.963753003016,25872.711365150237,146459.31441673162,148558.76358528365,113349.86310965467,120619.56783627195,138031.89235047868,71357.64997486457,77748.06416549195,412261.97664693015,NA,48132.43931938024,31821.8597332563,68897.5860157679,89208.18302128503,104234.18367980413,77608.63204960577,46644.48648958971,117175.02361061814,123157.09851279335,18368.87091054309,91219.66783211418,98714.460125026,106257.50083021134
M268T366_2_POS,268.1480884850172,366.0148162841797,22000.875257889227,30774.525089281848,NA,12767.792472815792,4217.204322817399,3315.7888210473056,NA,27001.61750778848,NA,5173.120007491107,11223.744480813355,12538.613236403504,14299.321918495882,6026.874806223811,33815.22160546469,29760.275375951784,25580.327827488443,31439.841723828824,28594.858492247524,16127.415239840104,17365.865154276475,78673.98083359102,NA,11471.295387647722,6715.604792820884,14830.779866666933,16747.12262431695,23404.635143293668,18974.32781324401,NA,24136.83732027332,23832.62509174265,NA,21085.36337075015,22629.59242040909,25822.906539893804
M268T506_POS,268.2614965891652,505.89700508117403,69880.08922348601,64233.615657956645,55337.3160891159,68581.18232645729,40474.9937020158,70309.67559821901,90078.18076414915,66223.03389632428,54156.4591111099,69229.6053212279,58657.55505446209,57022.921490726454,55746.5107667849,50013.64502419862,51094.93547000894,73616.91152778894,77508.90613239308,81958.0658254334,88268.08159985651,102599.49531135624,71848.43182020863,59303.826949277536,31443.827343018605,44713.883844864045,60801.29914604681,78314.09010002154,72379.90685766483,65027.73590099259,61460.27567083445,47110.74295066595,47323.794427292756,63522.180653608055,75660.57890973476,72481.62123536188,36520.98492480528,38367.00193407387
M269T248_POS,269.1369897700804,247.80516052246094,NA,NA,15468.623278235524,14351.382217878485,NA,NA,NA,14739.293537770887,NA,NA,15600.458669159972,NA,NA,10437.756279048817,NA,NA,NA,NA,NA,18722.827283046787,NA,4194.69983518875,NA,NA,NA,15673.750771205105,14500.962438637735,20329.4619111627,16467.290555791318,NA,17410.53300305674,17029.355869919764,NA,13566.21771634001,NA,14788.707346053327
M269T506_POS,269.264469626102,505.73968505859375,NA,NA,NA,NA,NA,NA,4645.05416867604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10937.48853682045,10137.076181641432,NA,NA,NA,NA,NA,4774.159736659426,NA,3331.379425024655,NA,NA,NA,NA,9891.01622741715,5957.029037479057,NA,4380.420455959838,NA
M271T631_POS,270.8856910110587,631.3575439453125,17296.81627271328,12305.634498502326,NA,9161.546058608861,NA,9567.444101586494,10251.76114795677,12175.540727940914,11113.022804202052,NA,NA,NA,7345.118361722601,NA,14356.701950064924,15919.52797569962,NA,16457.027343740465,15853.34088469494,NA,8411.165451045306,NA,NA,NA,NA,NA,NA,6565.23287771369,8091.121525485257,8671.688262518375,NA,NA,NA,16198.777048233069,NA,NA
M273T111_POS,273.0684647344659,110.99637222290039,20946.86034890799,24362.353254606223,18976.582847817226,18828.887321751874,NA,NA,NA,24703.734683913717,NA,19432.13291886929,NA,22575.644256325748,21366.306722480025,18456.26274829622,NA,NA,NA,NA,NA,29102.561438087596,NA,6775.369463053634,NA,4896.998092726443,5497.781722864409,25536.51848666005,29341.206705794313,26457.03661645606,24101.24600554422,21332.241558115293,24868.80435003449,23977.057081181807,NA,NA,22473.59032695096,21319.677750678526
M273T190_POS,273.090768215421,190.4740447998047,NA,47270.390384662955,52520.196533039925,44855.277462682,6162.244854529677,5517.588009248127,5930.635414153441,39745.46453465026,NA,31144.99980196883,28574.121551530174,NA,35320.9925902301,NA,NA,10181.490027847853,NA,10319.227584895336,9813.265409439147,57624.381158773474,24868.872714029105,21918.082615995918,NA,18129.03810206333,20690.342405201856,50247.24096210178,55125.82826611344,52567.63821491986,39874.40398722234,NA,61958.60047444297,50215.253901035096,NA,69288.51896259541,30712.590599077797,39343.54745153936
M273T276_POS,273.0897125445414,275.7215270996094,NA,NA,NA,NA,NA,NA,NA,10992.761426170291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17159.74062859479,13067.503644442162,NA,17120.524494082503,10407.582215000952,10560.686152058555
M274T190_POS,274.09473926918065,190.4740447998047,NA,20216.278708762537,20451.160426941675,14683.494920191222,NA,2978.94637584119,NA,18480.157153270742,NA,13829.975183727938,11243.248359741701,NA,NA,NA,NA,NA,5025.663273634571,NA,NA,25580.990490580745,8911.660041857795,NA,NA,NA,NA,16643.44297020086,15912.040243208454,16313.628265782401,NA,NA,21800.195195713783,19538.385368469986,NA,20884.51045984238,NA,12143.192283451499
M274T162_POS,274.10551699642684,161.7414779663086,NA,38384.14763040913,27107.4452475559,24545.287216253142,NA,NA,NA,24267.1969014894,NA,13996.446700948243,17615.912693341088,NA,17448.660082584847,NA,NA,NA,NA,NA,NA,24010.4254405603,NA,NA,NA,NA,NA,NA,26309.656331832797,29876.573908848604,22741.789291506146,NA,26123.407184899293,24922.005284902618,NA,20571.73439830981,22827.38731113684,24015.70185188794
M274T14_POS,274.1509806110013,13.908161163330078,25140.011937640553,25351.229817659107,18512.54302043484,NA,NA,NA,NA,NA,NA,20906.029254293393,22182.18242720333,10244.640520980798,25994.262474700703,17380.749049474776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18902.185483715995,22297.111541662904,24680.45613770705,22314.32663821528,NA,20702.577193356057,NA,NA,NA,17744.736974380165,20506.108438327727
M274T195_POS,274.2013220873922,195.1116485595703,NA,4253.101083066189,NA,NA,NA,NA,NA,NA,NA,3619.9983673293364,3481.223754872008,NA,NA,NA,NA,NA,NA,NA,NA,4251.6776153162,NA,NA,NA,NA,NA,NA,2361.272792829008,NA,NA,NA,NA,3846.181284127187,NA,NA,3235.9607615612426,3323.5088825547064
M274T268_POS,274.2749864183421,268.26190185546875,NA,NA,NA,NA,6745.464591977393,10902.937522882798,13575.729779615962,9270.608978979755,NA,10254.349792474757,NA,NA,NA,7940.760589595275,6522.63453894204,NA,NA,10478.212930033602,NA,NA,8523.495130527945,10828.954877472894,16417.818740836618,9392.247988343674,10627.47642516498,10857.94337273083,7274.741020154944,9681.008991339153,NA,NA,7804.428469384773,10666.984300665566,11555.581393179938,4606.9920334128165,7883.550598386286,9343.619422282816
M275T228_POS,274.5611357444436,227.9564971923828,NA,12671.880620030859,12876.399377983344,13711.826834640955,NA,1834.2482966795887,NA,12940.303506236227,NA,NA,8155.331115009078,NA,NA,NA,3332.504568089633,3239.891563634791,NA,NA,NA,18545.582189059707,6134.809227041712,6383.212282291693,NA,NA,NA,13309.346884017697,13699.250349960741,13173.702595685667,13499.082723930003,NA,14171.182937583037,13612.103558305718,NA,14096.436501419588,10264.732815417901,9849.04097344585
M275T386_POS,274.6536483899399,386.3524169921875,NA,5159.803442635948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93540.25789266314,NA,NA,NA,NA,3959.7921101469374,NA,NA,NA,NA,5025.906187841013,NA,2649.195327749115,3816.0378248972934,NA
M275T129_POS,275.1298801968528,128.73592376708984,9747.718863460446,10677.99069551162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5943.441063033252,7575.781379727136,6717.474589359802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8287.066677762385,10784.65016031711,NA,8607.596653196539,13086.710078532316,NA,12185.837199709658,NA,NA,10926.988321717943,11060.674261807784
M275T185_POS,275.1378713655873,184.53555297851562,NA,4211.985749682022,3302.1904420911997,3140.538795448403,NA,NA,NA,3499.279489510548,NA,4191.574529753961,NA,NA,3007.7175368027465,NA,NA,NA,NA,NA,NA,3929.693251828126,NA,NA,NA,1711.685523981504,NA,3173.7240409752576,3698.095332367041,NA,3295.9302162971962,NA,NA,4063.47130177532,NA,4010.7907140327043,2647.7045917428613,3596.6894222631704
M275T475_POS,275.27177158041445,475.01402282714844,13252.170218889436,11142.326049865527,17647.694606758105,11550.18351351492,11875.525760613778,12994.859708952055,14307.188206188659,14415.579612640728,NA,13215.596297209446,12378.617057335168,11975.109942741119,9244.07254351283,9294.57496643608,12998.390952888229,14205.522514420827,NA,15786.772661191664,14526.367499934693,15485.519066742481,15963.549056015241,NA,9418.543321315845,9108.180240675205,14460.62870742579,13968.126221740353,14117.282325060432,10419.818308429712,16101.492352394816,7830.777560219133,14513.259074220883,19400.810773615347,13222.06013917409,21215.087667589905,11110.869226451368,NA
M276T635_POS,275.8864073382141,635.47491455078125,58271.59941633961,47282.63796540214,NA,38635.92389340628,NA,52264.9678116264,NA,45850.459289650105,29810.826861804366,39765.39710990986,55409.19870970121,47045.79381801781,46135.69046555251,39684.27022295135,NA,53192.66165796878,48960.43812487529,51563.78088884735,65994.38690187458,58267.99499989586,35711.594539560385,NA,NA,20797.581448387973,NA,NA,42410.402570486774,40004.9677069474,35136.90605074713,36608.92833114504,NA,23090.453762747686,51593.28427845689,NA,41527.983799028334,36881.273592358484
M276T255_POS,276.0427804544967,255.37397003173828,NA,35603.134999240574,33767.35053873996,29839.362952969514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485.154294233141,5631.569373581675,NA,5535.5249169501385,4796.482116664414,40633.85578937656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15204.188459199651,11568.023269569381,NA,13622.460045514314,NA,8377.952327702269
M276T32_POS,276.11037129874927,31.676647186279297,57437.58504743956,43012.31429106591,44308.642395175964,9139.61727670685,2301.8630197088096,NA,NA,35773.20457217186,NA,27363.58753216441,41147.17562268431,13625.173626998388,22300.87034033582,NA,NA,7335.445994513153,2576.2526597043466,NA,NA,NA,3930.31387070766,11044.032463678615,NA,23257.086142845674,32757.396809437403,14688.908268081695,10585.709359361008,20356.403507153627,13449.44725229687,20209.912469110644,32939.30692238604,NA,NA,NA,31639.044265431927,31344.692223812443
