variable_id,mz,rt,X20210902_neg04,X20210902_neg05,X20210902_neg06,X20210902_neg07,X20210902_neg08,X20210902_neg09,X20210902_neg10,X20210902_neg11,X20210902_neg13,X20210902_neg14,X20210902_neg26,X20210902_neg27,X20210902_neg28,X20210902_neg29,X20210902_neg31,X20210902_neg32,X20210902_neg33,X20210902_neg34,X20210902_neg35,X20210902_neg36,X20210902_neg15,X20210902_neg16,X20210902_neg17,X20210902_neg18,X20210902_neg19,X20210902_neg20,X20210902_neg22,X20210902_neg23,X20210902_neg24,X20210902_neg25,X20210902_neg03,X20210902_neg12,X20210902_neg21,X20210902_neg30,X20210902_neg37,X20210902_neg38
M573T180_1_NEG,572.6345695329857,179.80100154876,NA,NA,NA,NA,NA,146544.0110860292,175029.3057923646,174453.310632472,165536.63402383987,154043.2943324554,NA,NA,NA,NA,NA,161138.2615209748,217729.08239427872,79538.93832186131,182926.7882306656,107796.34089247836,61106.66992171677,39510.631942863954,NA,45891.0719751697,52492.35223139072,149739.70656359583,203131.6924483563,190737.13520140378,174427.69087991887,164134.14301959946,199642.41976977358,164125.9090514716,181393.6377701714,198137.3361402576,171717.6224108454,167976.17711807557
M573T180_2_NEG,572.7522956363554,180.01649379729,NA,NA,NA,NA,NA,179766.70570793241,223391.1023857934,215554.99592820133,196680.66049542592,180842.0576132978,NA,NA,NA,NA,NA,161737.8160022914,217500.71409902154,90227.45997405531,188163.68329625524,123139.43392104135,61634.55330962816,NA,NA,52568.50325668548,56175.92629782781,156220.92153310627,209413.4946937382,184444.2025407663,179094.6723775344,165030.75658061184,237695.4844522591,195734.63222731932,184765.89160536812,197105.33858706604,181769.3029250631,181802.7980781356
M573T33_NEG,572.8504223259476,33.37599992751,NA,NA,NA,NA,NA,1898.0319499728535,1777.61736060964,2502.3424692151402,NA,2711.0343304539774,NA,NA,NA,NA,NA,2083.385014992022,NA,NA,NA,NA,NA,NA,NA,NA,NA,3306.4014087537357,3601.3452827882247,3666.970474934642,NA,2585.60183889538,4807.298402218088,4157.107850037742,NA,NA,3519.8644290440693,NA
M573T18_NEG,572.9452089991505,18.37000072002,NA,NA,1473.206269180596,NA,NA,5144.091483571569,3827.1203494514334,3259.070702496466,2943.0516345315427,NA,NA,NA,NA,1802.6813374907251,NA,NA,4587.411521580987,NA,NA,3664.7829691831053,6355.724909166993,6585.189296015557,4975.3812163728,6905.0496518878535,7486.37023877064,NA,NA,NA,NA,NA,NA,NA,NA,3519.3992462939696,3636.908374428076,NA
M573T169_1_NEG,573.1148686521615,169.01299953461998,504152.6983245751,478340.0764487962,439979.5792082744,149462.42900885237,196088.7261181935,4866822.369357846,5494901.9943183735,6104224.832309945,4430367.632137643,3932873.832579675,736964.5047453542,506277.19338706683,142114.12566069685,398771.9760937785,259113.26927890012,6599527.275098254,5886412.628843931,5804127.557470313,7766960.740738692,5868905.273785382,211396.59450479035,395211.57152364997,160311.6914426136,379512.19218238926,250302.50827083693,5849978.914400692,7621610.562091033,6701415.9072816335,6342342.946131353,5724104.545226971,6270838.206910675,6027140.613571807,6587472.9727744665,6920047.557468817,6344734.611964072,6227245.756105529
M573T154_NEG,573.137464160639,153.92200469969998,NA,NA,8919.838430899204,NA,NA,50737.8842620317,43347.106955399264,43049.811322912756,38901.78803097153,40477.685923884994,NA,10114.533379292167,NA,NA,5704.204131854559,NA,48175.53347855747,NA,59347.949879876505,NA,17088.288247066735,39796.819611158404,NA,NA,NA,84170.02084331222,66600.22955504956,78768.7963183357,80696.01533021827,69024.54057159183,74123.40899789096,55582.13755122525,56249.6865892672,20034.659379801913,51912.92258228927,49797.328236271365
M573T180_3_NEG,573.18841552734375,180.01699447632,99201.66409729484,109489.35766810008,47501.57421085916,65028.08380065051,44271.517896649755,2027750.9630602524,2506627.196848804,2587195.6558511774,2336185.219514942,2246504.607110231,108128.28165267258,73599.01543959406,40354.91863479593,71136.53095286166,29002.769315203917,2299802.4633774133,2896039.1688413424,1288624.814025928,2525011.336329936,1689921.00947681,1057923.6871151375,821249.9942313002,36321.41192416247,916128.0815846781,944792.0404182305,2284500.3308886895,2908010.654267981,2760131.4445934454,2516218.7694759825,2315869.1700738915,2930197.359369325,2341930.7888664478,2565402.371717313,2823863.624679448,2419172.6711504553,2338691.1995053045
M573T169_2_NEG,573.2266530815166,168.69900226596,NA,NA,NA,NA,NA,16991.024065121375,26732.54601568869,33512.833735939435,16261.09863283615,NA,NA,NA,NA,NA,NA,20800.688184182716,NA,15656.524709671816,23290.57220220329,15991.605427103063,NA,NA,NA,NA,NA,22931.93967854071,30808.76734723997,26821.756439247994,23137.309761343487,18676.673001255385,65492.86712996047,31911.717071586092,26957.509157169414,24501.207280202627,17831.81660319434,17409.401527935977
M573T318_NEG,573.287831461704,318.28950405119997,NA,NA,NA,NA,NA,4744.747848513507,8390.27450556984,6312.602176669938,5308.127579718187,NA,NA,NA,NA,NA,NA,6418.984680159376,NA,NA,4414.067073978254,NA,NA,NA,NA,NA,NA,NA,10061.340332080059,NA,NA,NA,11651.914250892678,NA,NA,NA,6479.585079502518,5361.02665897176
M573T169_3_NEG,573.3559592240643,169.01299953461998,NA,NA,NA,NA,NA,137501.61175637692,185566.03145548253,229658.3860408412,143223.20842226633,125972.02578383479,NA,NA,NA,NA,NA,238949.55700801962,198865.51881766974,196383.80656899328,290796.8243891871,203293.84426061055,NA,NA,NA,NA,NA,219605.9551442905,306632.03042397794,262659.4970169058,241015.41889851875,200679.25913619684,259862.8233876869,210658.7151857375,251558.58081102147,262052.16954068333,227858.8729943848,226631.85419483084
M574T169_1_NEG,573.55120849609375,168.74850511551,NA,NA,NA,NA,NA,33502.371286265676,52589.50528621139,69941.25929533015,38199.78214278456,30641.354998433042,NA,NA,NA,NA,NA,72100.2287440303,56628.17485830937,56005.25833151257,90584.49307805985,57882.42148579047,NA,NA,NA,NA,NA,66324.52329100652,95779.48036651056,83063.40018065897,73063.72531841455,58530.35683767305,98466.57086233214,65134.55440546032,81008.50615153235,83590.33570845948,NA,65507.88295070711
M574T169_2_NEG,573.66888427734375,168.6980009079,NA,NA,NA,NA,NA,NA,NA,29776.156389710595,NA,NA,NA,NA,NA,NA,NA,36452.88140058188,NA,26191.008446214215,51861.178741293734,NA,NA,NA,NA,NA,NA,34362.71008664468,55817.6549721576,40470.38101549835,36859.30099501334,NA,38971.83618189484,NA,42775.44091529241,43475.32505027147,37191.56958728722,36052.99467801722
M574T255_NEG,574.1063096219608,255.37449359894998,NA,NA,NA,NA,NA,47581.43038206547,49380.56912973556,46967.545257825375,41756.48736484401,37959.74062362042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14614.006229070032,10913.737980222792,8235.700645491845,11018.850334243756,NA,8927.737099813685
M574T169_3_NEG,574.1182028146497,169.01299953461998,97779.33003151143,89979.38148197408,80894.26908597177,29003.88195379803,35109.399378104514,845166.6853848633,1121732.6425386497,1325281.0674152717,858840.3907351672,768490.0051940208,130913.62716788023,89128.65859508686,27672.693296847203,70165.3409801176,47578.709447446214,1385929.7189358664,1179811.6568460383,1159264.0126643733,1722987.2239392302,1230703.8574424828,34338.113045540675,70344.22401889009,29415.902222516765,67372.74472310902,44363.72042528996,1283017.3966973757,1774499.9491951745,1424512.1726010519,1391498.3709991416,1208550.8339264805,1478617.090525801,1223386.824128662,1426311.025996128,1500003.1388310152,1385622.8662328394,1375379.0736546137
M574T154_NEG,574.1406547507576,153.92200469969998,NA,NA,NA,NA,NA,14140.454665504722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16206.179266247755,NA,NA,10573.96697997228,NA,NA,NA,NA,5199.703537375409,NA,NA,5357.371215849597,6118.238840150377,13534.05064175228,NA,12403.195095083278,NA,NA
M574T180_NEG,574.1900029575202,180.01699447632,16564.476236648865,17903.67781923596,8084.4219940955545,11393.372368785576,NA,369330.98174023203,459438.87795832433,464125.41314384347,416728.26931108086,390225.41476546373,17699.07426727842,12676.00351330336,7242.46674130564,12129.831964250237,5171.031777512967,361106.9512931573,465794.73994824034,206304.23711027653,409697.3900957568,279127.6544323164,175977.02285718848,126978.0820656336,5703.718537084569,144123.5422359645,156612.46922745265,364397.08005449624,461116.3747935573,438425.24636838195,403510.16675369657,382188.54690925824,525333.5100958103,427360.2264115024,415084.1073767738,460222.61999486596,403265.7390373171,382121.8346049054
M574T169_4_NEG,574.36541748046875,168.70000362396001,NA,NA,NA,NA,NA,NA,7372.90315192676,12179.530284758725,NA,NA,NA,NA,NA,NA,NA,NA,NA,8127.661410027026,19335.64315206383,NA,NA,NA,NA,NA,NA,12007.850926087132,21258.99913765576,15123.085870764793,12979.131460208697,NA,23893.254921556792,NA,15229.27597882136,15767.08977701573,12603.395155444327,12463.136186598605
M574T20_NEG,574.4119856374415,20.256999134999997,NA,4160.105014442628,4421.768093978943,3905.967648085364,4027.7183561483484,NA,NA,3545.076087889774,NA,NA,3961.4405930064017,3035.0161040545636,2529.442096459025,NA,2943.099119561349,NA,NA,NA,NA,NA,NA,NA,3740.2415387789383,NA,NA,NA,NA,NA,NA,3223.8359319382866,5434.053200850636,2797.2172187284095,3297.1132935601677,NA,NA,NA
M575T219_NEG,575.062841207066,218.83299350736,NA,NA,NA,NA,NA,9989.107879693274,9417.560935791515,8301.410186707393,NA,8906.860206143121,NA,NA,NA,NA,NA,7364.057796603644,9089.213195079843,8959.611244286923,NA,6158.96305864983,7906.712003543778,NA,NA,7796.4004573789125,8490.99965638855,NA,NA,8300.668411268613,NA,NA,8671.465232082559,NA,NA,7092.237471789115,4670.069737066778,NA
M575T169_NEG,575.11183915434,169.01299953461998,58860.24962511337,53135.91697172761,46518.9855732424,16687.273790151754,20909.7979837611,484557.6163419191,636648.0844837455,778548.9295484668,518840.805979008,461690.9349024001,71538.8461298726,51112.431813338844,15652.828200688275,43064.5082787498,27520.58242121316,842385.2231659928,695346.1992973909,714058.2962952799,1054320.4154925789,748087.1934526669,24894.81744727576,41044.998738249196,16732.62523099522,40201.25962845954,26942.50437124524,755580.247920838,1072912.7570484765,921251.0086458389,867151.117115597,702571.0432309589,917308.8373480511,772955.1390632382,889348.0271646562,931574.3907201317,837118.4976525807,819731.2268537537
M575T115_NEG,575.1151575560123,115.26399850844999,NA,NA,NA,NA,NA,NA,NA,2299.523034099866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2382.6511573717557,1715.1441097206227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821.608643983039,NA,3475.506890523067,NA,2466.587522032743,NA
M575T180_NEG,575.1901742046883,180.01699447632,NA,NA,NA,NA,NA,27330.44422138209,34117.59984415355,33336.1499022041,30693.91618234907,28363.912025187004,NA,NA,NA,NA,NA,24168.623157527236,31175.122533614838,16774.337982918387,27327.88326740113,20937.002308600797,15867.455904319864,12215.186133317542,NA,13013.97829498724,14437.510192360149,26149.62893028393,30474.51360210458,28003.430287688738,28012.309870565732,27283.69656794794,41203.32547041157,29539.07424451129,28957.442271640855,30656.912379277226,26860.496377725663,26742.794590966976
M575T289_NEG,575.1930464379776,288.7730026245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2695.050743112318,2717.5405443841078,3960.660038002219,NA,NA,NA,3172.755050671224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3877.3119559648353,3244.3103847615894,NA,2446.8664168933624,NA,NA
M575T276_NEG,575.3228071246856,275.88200569152,NA,NA,NA,NA,NA,4497.487983728171,NA,4641.738706304847,NA,3935.1495031776426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3147.221682071401,4480.12600419,NA,3439.6279943240793,NA,6675.773909735311,4533.115190079235,NA,4984.564800236971,4417.379825354068,4125.243721400153
M576T169_NEG,576.1144559804352,169.01299953461998,10000.087534637014,9063.444516016389,7962.486863114402,NA,NA,78612.04375545088,109126.59952074483,131883.00886435318,86374.62427977566,76532.80969289901,12878.076349430987,8635.931488084316,NA,6821.6162417473315,5223.138379087038,132340.11135934407,108147.01053594446,109429.69958265417,162079.38744376256,113768.13806502537,4052.1504783224154,7098.276419675381,3077.982587808474,6179.462636514417,4804.945829887036,124239.84521022723,175262.26663232088,143575.58372571037,131652.10804861397,115234.18687966779,166383.8904207016,127153.40367432644,139506.81265832268,146655.81800678492,136683.35091452603,127082.34928510901
M576T183_NEG,576.1497503291635,182.6045036316,NA,2440.5684757242534,NA,NA,NA,5140.338530014999,NA,3412.052040089508,4182.439227161614,NA,NA,NA,NA,NA,NA,NA,4228.488240690585,NA,NA,NA,NA,4218.564212312243,NA,4741.584420217937,4479.6662675105235,5445.219469001325,4678.550882327321,NA,5639.164735041243,NA,5958.665800106864,3689.818045056565,3636.172366483759,NA,NA,NA
M576T180_NEG,576.1874741354642,179.80100154876,NA,NA,NA,NA,NA,3905.9916278255105,4847.556695905815,NA,4211.996081211784,4268.4462798239765,NA,NA,NA,NA,NA,3710.3680515041756,NA,NA,NA,2463.547028804309,NA,NA,NA,NA,NA,3955.1392042372986,4319.2136299321965,NA,4127.359256671018,3401.897335049089,5388.664439383156,4494.4613456856805,NA,NA,NA,3464.7243363482035
M577T632_NEG,576.56359261607,632.4905204772899,NA,3478.230293845023,NA,3348.6195230580897,3082.3561477695685,2734.163891149378,2362.7425575140155,NA,2564.8382745557115,NA,NA,NA,2855.3609275304716,NA,1840.759887678077,NA,3292.8880405323825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3101.322110509869,NA,NA,4265.5642891249645,NA,2547.4537027794913,3698.132021997411,2418.8090991898807,NA
M577T34_NEG,577.039951711463,33.53349924087,NA,NA,NA,NA,NA,2104.288683495466,NA,3246.106333447265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5187.141721812054,4475.047316553026,3580.6539153902795,3366.9808094342256,NA,NA
M577T169_NEG,577.1123718524823,169.01400089262,2589.3184150865627,NA,NA,NA,NA,13454.746187974053,18153.59932103009,20302.447952914317,13737.978563946584,12455.647388773157,2734.0220317678813,NA,NA,NA,NA,19888.452873175305,16933.896119417466,15902.65219867611,23804.218148186173,17587.32772945306,5698.838650270223,4754.362345902194,NA,NA,5530.159020439995,18640.773489542822,24478.866303060546,NA,19087.206955060276,18409.35843862962,26332.568453645796,20086.317674207272,21059.814674337336,21800.493064005626,20811.613258405054,20575.821456000052
M577T162_NEG,577.1660674087314,162.09600448607998,NA,NA,NA,NA,NA,NA,NA,5127.03503077533,2894.539078178777,NA,NA,NA,NA,NA,NA,NA,2480.215372257024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3789.3314592234638,NA,NA,2815.6285418214065,NA,2323.508234027427
M577T234_NEG,577.2003553368952,234.23699855802,NA,NA,NA,NA,NA,8576.7264680999,8471.527876896662,7180.416966950612,5707.837572082057,6386.715896560102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805.8293205758996,NA,2927.008895873535,3054.560041418132,NA,NA
M577T319_NEG,577.2070564660177,318.71300697324,3113.2513278407177,3269.4954872190096,NA,2601.419593809938,NA,8159.104256597598,5918.207133397232,6232.34563445489,8261.495625704478,6143.631101334952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7247.0893859983635,5476.210707281753,6043.768273449787,5570.359621041819,4586.380283811356,5859.964560580449
M577T330_NEG,577.3754152791159,329.71798896792,4284.824342698212,4505.707702038919,3144.353080446796,2676.579835600054,3478.033584354967,8300.926461948513,NA,11241.693540567567,8343.88825597302,6171.399971357671,NA,NA,NA,NA,NA,6184.636633632534,NA,NA,6853.950877164819,NA,2708.6379926689133,NA,NA,NA,2462.6447986117114,NA,5889.02229608916,5936.64269733148,5522.973765143157,NA,12034.181641452979,8578.398839454274,7546.54566955146,7865.25091552305,8616.728412481212,8254.998795621876
M577T371_NEG,577.3755389320496,371.36200904844003,NA,NA,NA,NA,NA,6524.532860112929,9416.147003190854,11472.445755067525,6672.056743440535,6752.000559938969,NA,NA,NA,NA,NA,NA,4717.394471361591,6869.863733534234,7656.489979120987,5190.301336420134,3647.1929728848336,NA,NA,NA,NA,5567.899270792726,7111.039818622057,5608.7513572375665,5662.630276141099,6293.7832666749155,15183.584177699717,9942.398881779236,10605.281543698855,11878.108117638629,NA,NA
M577T352_NEG,577.3749089546379,352.42601394654,NA,NA,NA,NA,NA,3906.8816006469224,NA,8393.0857804706975,5286.180088337655,4722.815646291545,NA,NA,NA,NA,NA,NA,3926.6824200280516,NA,4493.499190225834,NA,2285.4531489098645,NA,NA,NA,NA,4379.454594113071,5060.487390169596,4179.155013353264,3696.511378569744,4174.031451046128,NA,6083.561954557052,4916.897209131803,5726.162086518151,5646.191958754444,5974.006004336917
M578T222_NEG,578.0720104282308,221.66100025176002,NA,NA,NA,NA,NA,NA,12180.769500752609,9068.867109614252,12839.826120932414,10237.229029607293,NA,NA,NA,NA,NA,33494.588603257325,15240.551549380452,27366.116251870262,25017.704463649334,32859.12113538719,11466.31056430302,12474.643903636259,NA,15425.090722616798,13294.409835675113,10055.48079449237,12280.037069252403,15760.276931732777,11710.64882805677,16256.02525832161,29112.981017114358,21672.400407227582,21493.334084591643,17196.76773318379,19276.18457455725,15954.823603062598
M578T176_NEG,578.0774607816132,175.61599731444,NA,NA,NA,NA,NA,7843.9823884814605,9315.844679684225,14833.50903104918,9991.338984470414,9912.424415569501,NA,NA,NA,NA,NA,8979.884780932874,7611.055440872537,NA,NA,NA,NA,NA,NA,NA,NA,NA,3973.228979105423,4319.644502462922,NA,NA,11686.237564002116,7817.234619183356,5920.34986499221,7572.340207085585,NA,6563.562425387357
M578T20_1_NEG,578.067685449588,19.94200050828,NA,NA,NA,NA,NA,NA,NA,21214.426660625602,NA,NA,NA,NA,NA,NA,NA,16096.47162794769,2195.8520213473407,4491.87504629911,NA,NA,16338.890263435202,12511.128306982586,NA,48156.72919749322,63322.8289157035,19297.59241640211,11573.620377656653,14719.372560400674,17331.517542597427,22329.869096871058,NA,5582.983793576917,NA,NA,NA,NA
M578T162_NEG,578.1165955420587,162.41100311280002,NA,NA,NA,NA,NA,6255.491731801058,6606.163750430878,NA,6252.732876932513,NA,NA,NA,NA,NA,NA,7537.341384875531,NA,5130.286659705803,4836.324191109289,5589.78538740155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8227.627478802093,5983.417160280324,4365.750226971615,5842.6104333070725,NA,4565.087385150602
M578T20_2_NEG,578.1294720882913,19.62700009344,6348.137166346175,6426.262809824529,6667.98667428792,5956.0443590524255,NA,14818.821373269047,13620.000270541765,NA,13379.79421082992,14752.697780747169,NA,NA,3387.3451437857425,NA,NA,NA,11128.422873630421,8961.679576813187,11002.536072132936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13930.447759178778,NA,6087.83897612143,NA,NA,NA
M578T374_NEG,578.219055615157,373.56099128724003,23398.186065944596,24095.41211052582,19089.440841049676,11409.282690625678,16676.030474920673,7138.120399472258,12216.014293341941,16702.625409645956,NA,3330.943775143644,2427.821399358394,NA,2194.590703162447,2213.4369225982073,NA,NA,NA,3796.5528106711195,4385.556726961127,NA,36331.84953484114,5817.934544315442,NA,9818.232073205581,9375.468620120131,NA,NA,NA,NA,NA,9507.76613101899,5539.485117264258,4057.2234983172775,3873.2183603154567,NA,3624.7625535481066
M578T284_NEG,578.2656034534015,283.74200820924,NA,2706.5686607376338,2306.352386475953,2173.3895873923248,NA,11492.149009711171,11282.357564377904,11048.322773002983,10128.084844233254,9408.273993687175,NA,NA,NA,NA,NA,NA,10645.651378110573,7544.195965197692,13684.994935946906,10320.112152059932,4206.2007331872655,3856.915359458406,NA,4477.680801416104,4422.008490322033,9524.920602940327,13965.39283748377,12169.608055817262,10758.840774913093,9095.603789756267,15332.664111366714,12243.980561175233,10612.562522878718,9478.75274659771,12541.442842579434,5921.372668848822
